Positive,Word
fear,stunned
fear,uncanny
fear,unstable
fear,volcano
negative,accidental
negative,alarm
negative,alarming
negative,anomaly
negative,bewildered
negative,cyclone
negative,detonate
negative,examination
negative,explosion
negative,fright
negative,frightened
negative,infarct
negative,perjury
negative,screech
negative,startle
negative,stunned
negative,uncanny
negative,unstable
negative,volcano
surprise,accidental
surprise,alarm
surprise,alarming
surprise,anomaly
surprise,bewildered
surprise,cyclone
surprise,detonate
surprise,examination
surprise,explosion
surprise,fright
surprise,frightened
surprise,infarct
surprise,perjury
surprise,screech
surprise,startle
surprise,stunned
surprise,uncanny
surprise,unstable
surprise,volcano
fear,abandon
fear,absence
fear,abyss
fear,afflict
fear,ailing
fear,appendicitis
fear,atherosclerosis
fear,austere
fear,bankrupt
fear,battered
fear,bier
fear,blackness
fear,blues
fear,bondage
fear,broke
fear,burdensome
fear,buried
fear,captive
fear,carcinoma
fear,cardiomyopathy
fear,case
fear,casket
fear,cemetery
fear,chargeable
fear,coffin
fear,coma
fear,comatose
fear,cripple
fear,crypt
fear,cyst
fear,danger
fear,darken
fear,darkened
fear,debacle
fear,decay
fear,defenseless
fear,dementia
fear,demise
fear,demoralized
fear,dependence
fear,deport
fear,depress
fear,desolation
fear,despairing
fear,destitute
fear,deteriorate
fear,die
fear,disable
fear,disabled
fear,discourage
fear,disembodied
fear,doomed
fear,downfall
fear,drown
fear,dwarfed
fear,emaciated
fear,embolism
fear,euthanasia
fear,evasion
fear,exorcism
fear,exterminate
fear,fatality
fear,fearful
fear,flounder
fear,foreclose
fear,forfeiture
fear,forgotten
fear,fragile
fear,fraught
fear,grave
fear,grieve
fear,grounded
fear,halting
fear,haunted
fear,hearse
fear,helpless
fear,helplessness
fear,hopeless
fear,horrors
fear,illness
fear,incrimination
fear,infliction
fear,injured
fear,insurmountable
fear,irreparable
fear,isolated
fear,jail
fear,jarring
fear,kill
fear,knell
fear,landslide
fear,languishing
fear,lifeless
fear,lockup
fear,loneliness
fear,malignancy
fear,martyr
fear,martyrdom
fear,miscarriage
fear,misfortune
fear,missing
fear,mortuary
fear,neuralgia
fear,neurosis
fear,obliteration
fear,orphan
fear,pain
fear,pained
fear,pandemic
fear,penal
fear,perish
fear,perishing
fear,pessimist
fear,polio
fear,problem
fear,relapse
fear,rubble
fear,ruin
fear,sarcoma
fear,scarce
fear,senile
fear,sepsis
fear,shipwreck
fear,shrink
fear,sorrow
fear,specter
fear,speculation
fear,spinster
fear,squall
fear,starvation
fear,stint
fear,stroke
fear,sufferer
fear,surrender
fear,terminal
fear,throb
fear,timid
fear,tragedy
fear,tribulation
fear,tumour
fear,tyranny
fear,unemployed
fear,vulnerability
fear,wail
fear,wan
fear,weakly
fear,worse
negative,abandon
negative,absence
negative,abyss
negative,afflict
negative,ailing
negative,appendicitis
negative,atherosclerosis
negative,austere
negative,bankrupt
negative,battered
negative,bier
negative,blackness
negative,blues
negative,bondage
negative,broke
negative,burdensome
negative,buried
negative,captive
negative,carcinoma
negative,cardiomyopathy
negative,case
negative,casket
negative,cemetery
negative,chargeable
negative,coffin
negative,coma
negative,comatose
negative,cripple
negative,crypt
negative,cyst
negative,danger
negative,darken
negative,darkened
negative,debacle
negative,decay
negative,defenseless
negative,dementia
negative,demise
negative,demoralized
negative,dependence
negative,deport
negative,depress
negative,desolation
negative,despairing
negative,destitute
negative,deteriorate
negative,die
negative,disable
negative,disabled
negative,discourage
negative,disembodied
negative,doomed
negative,downfall
negative,drown
negative,dwarfed
negative,emaciated
negative,embolism
negative,euthanasia
negative,evasion
negative,exorcism
negative,exterminate
negative,fatality
negative,fearful
negative,flounder
negative,foreclose
negative,forfeiture
negative,forgotten
negative,fragile
negative,fraught
negative,grave
negative,grieve
negative,grounded
negative,halting
negative,haunted
negative,hearse
negative,helpless
negative,helplessness
negative,hopeless
negative,horrors
negative,illness
negative,incrimination
negative,infliction
negative,injured
negative,insurmountable
negative,irreparable
negative,isolated
negative,jail
negative,jarring
negative,kill
negative,knell
negative,landslide
negative,languishing
negative,lifeless
negative,lockup
negative,loneliness
negative,malignancy
negative,martyr
negative,martyrdom
negative,miscarriage
negative,misfortune
negative,missing
negative,mortuary
negative,neuralgia
negative,neurosis
negative,obliteration
negative,orphan
negative,pain
negative,pained
negative,pandemic
negative,penal
negative,perish
negative,perishing
negative,pessimist
negative,polio
negative,problem
negative,relapse
negative,rubble
negative,ruin
negative,sarcoma
negative,scarce
negative,senile
negative,sepsis
negative,shipwreck
negative,shrink
negative,sorrow
negative,specter
negative,speculation
negative,spinster
negative,squall
negative,starvation
negative,stint
negative,stroke
negative,sufferer
negative,surrender
negative,terminal
negative,throb
negative,timid
negative,tragedy
negative,tribulation
negative,tumour
negative,tyranny
negative,unemployed
negative,vulnerability
negative,wail
negative,wan
negative,weakly
negative,worse
sadness,abandon
sadness,absence
sadness,abyss
sadness,afflict
sadness,ailing
sadness,appendicitis
sadness,atherosclerosis
sadness,austere
sadness,bankrupt
sadness,battered
sadness,bier
sadness,blackness
sadness,blues
sadness,bondage
sadness,broke
sadness,burdensome
sadness,buried
sadness,captive
sadness,carcinoma
sadness,cardiomyopathy
sadness,case
sadness,casket
sadness,cemetery
sadness,chargeable
sadness,coffin
sadness,coma
sadness,comatose
sadness,cripple
sadness,crypt
sadness,cyst
sadness,danger
sadness,darken
sadness,darkened
sadness,debacle
sadness,decay
sadness,defenseless
sadness,dementia
sadness,demise
sadness,demoralized
sadness,dependence
sadness,deport
sadness,depress
sadness,desolation
sadness,despairing
sadness,destitute
sadness,deteriorate
sadness,die
sadness,disable
sadness,disabled
sadness,discourage
sadness,disembodied
sadness,doomed
sadness,downfall
sadness,drown
sadness,dwarfed
sadness,emaciated
sadness,embolism
sadness,euthanasia
sadness,evasion
sadness,exorcism
sadness,exterminate
sadness,fatality
sadness,fearful
sadness,flounder
sadness,foreclose
sadness,forfeiture
sadness,forgotten
sadness,fragile
sadness,fraught
sadness,grave
sadness,grieve
sadness,grounded
sadness,halting
sadness,haunted
sadness,hearse
sadness,helpless
sadness,helplessness
sadness,hopeless
sadness,horrors
sadness,illness
sadness,incrimination
sadness,infliction
sadness,injured
sadness,insurmountable
sadness,irreparable
sadness,isolated
sadness,jail
sadness,jarring
sadness,kill
sadness,knell
sadness,landslide
sadness,languishing
sadness,lifeless
sadness,lockup
sadness,loneliness
sadness,malignancy
sadness,martyr
sadness,martyrdom
sadness,miscarriage
sadness,misfortune
sadness,missing
sadness,mortuary
sadness,neuralgia
sadness,neurosis
sadness,obliteration
sadness,orphan
sadness,pain
sadness,pained
sadness,pandemic
sadness,penal
sadness,perish
sadness,perishing
sadness,pessimist
sadness,polio
sadness,problem
sadness,relapse
sadness,rubble
sadness,ruin
sadness,sarcoma
sadness,scarce
sadness,senile
sadness,sepsis
sadness,shipwreck
sadness,shrink
sadness,sorrow
sadness,specter
sadness,speculation
sadness,spinster
sadness,squall
sadness,starvation
sadness,stint
sadness,stroke
sadness,sufferer
sadness,surrender
sadness,terminal
sadness,throb
sadness,timid
sadness,tragedy
sadness,tribulation
sadness,tumour
sadness,tyranny
sadness,unemployed
sadness,vulnerability
sadness,wail
sadness,wan
sadness,weakly
sadness,worse
fear,doubt
fear,insolvent
negative,doubt
negative,insolvent
sadness,doubt
sadness,insolvent
trust,doubt
trust,insolvent
fear,abduction
fear,accident
fear,avalanche
fear,crash
fear,deluge
fear,embarrassment
fear,emergency
fear,fainting
fear,fearfully
fear,frighten
fear,insolvency
fear,rupture
fear,syncope
fear,vanished
fear,wildfire
negative,abduction
negative,accident
negative,avalanche
negative,crash
negative,deluge
negative,embarrassment
negative,emergency
negative,fainting
negative,fearfully
negative,frighten
negative,insolvency
negative,rupture
negative,syncope
negative,vanished
negative,wildfire
sadness,abduction
sadness,accident
sadness,avalanche
sadness,crash
sadness,deluge
sadness,embarrassment
sadness,emergency
sadness,fainting
sadness,fearfully
sadness,frighten
sadness,insolvency
sadness,rupture
sadness,syncope
sadness,vanished
sadness,wildfire
surprise,abduction
surprise,accident
surprise,avalanche
surprise,crash
surprise,deluge
surprise,embarrassment
surprise,emergency
surprise,fainting
surprise,fearfully
surprise,frighten
surprise,insolvency
surprise,rupture
surprise,syncope
surprise,vanished
surprise,wildfire
fear,omnipotence
fear,scarecrow
fear,seclusion
fear,superstition
negative,omnipotence
negative,scarecrow
negative,seclusion
negative,superstition
positive,omnipotence
positive,scarecrow
positive,seclusion
positive,superstition
fear,synonymous
negative,synonymous
positive,synonymous
trust,synonymous
fear,buck
negative,buck
positive,buck
surprise,buck
fear,acrobat
fear,confidence
fear,intelligence
joy,acrobat
joy,confidence
joy,intelligence
positive,acrobat
positive,confidence
positive,intelligence
trust,acrobat
trust,confidence
trust,intelligence
fear,surprise
joy,surprise
positive,surprise
surprise,surprise
fear,loyal
joy,loyal
positive,loyal
surprise,loyal
trust,loyal
fear,sympathetic
joy,sympathetic
positive,sympathetic
sadness,sympathetic
trust,sympathetic
disgust,ammonia
disgust,asymmetry
disgust,barf
disgust,barrow
disgust,bowels
disgust,bran
disgust,catechism
disgust,critter
disgust,cystic
disgust,dank
disgust,decompose
disgust,diaper
disgust,diarrhoea
disgust,dispose
disgust,dissection
disgust,drool
disgust,dung
disgust,enema
disgust,excretion
disgust,flesh
disgust,gelatin
disgust,gob
disgust,gratuitous
disgust,greasy
disgust,gut
disgust,gutter
disgust,heartworm
disgust,hulk
disgust,intestinal
disgust,janitor
disgust,lavatory
disgust,lusty
disgust,mouthful
disgust,mucous
disgust,mucus
disgust,nose
disgust,octopus
disgust,perspiration
disgust,puke
disgust,regurgitation
disgust,secrete
disgust,sewer
disgust,slime
disgust,spew
disgust,spit
disgust,stall
disgust,sticky
disgust,stomach
disgust,sump
disgust,swarm
disgust,tawny
disgust,teeming
disgust,vesicular
disgust,vomit
disgust,congress
trust,congress
disgust,larger
surprise,larger
trust,larger
disgust,gray
sadness,gray
disgust,politic
positive,politic
disgust,interior
disgust,thrift
positive,interior
positive,thrift
trust,interior
trust,thrift
disgust,interested
positive,interested
sadness,interested
disgust,pious
positive,pious
sadness,pious
trust,pious
disgust,aberration
disgust,abject
disgust,abnormal
disgust,airs
disgust,amphetamines
disgust,aphid
disgust,awkwardness
disgust,baboon
disgust,backwards
disgust,blister
disgust,bloated
disgust,boil
disgust,bombed
disgust,bovine
disgust,boy
disgust,bribery
disgust,brothel
disgust,bureaucrat
disgust,burnt
disgust,cannibalism
disgust,caries
disgust,cess
disgust,clumsy
disgust,compost
disgust,constipation
disgust,contaminate
disgust,contamination
disgust,corruption
disgust,cough
disgust,crap
disgust,crawl
disgust,crude
disgust,crusty
disgust,cuckold
disgust,daft
disgust,dandy
disgust,debris
disgust,defective
disgust,deform
disgust,degrade
disgust,dirt
disgust,dirty
disgust,discoloration
disgust,discriminating
disgust,dishonesty
disgust,disingenuous
disgust,displeasure
disgust,disregarded
disgust,distaste
disgust,distasteful
disgust,distorted
disgust,donkey
disgust,drivel
disgust,drunken
disgust,egotistical
disgust,entrails
disgust,excrement
disgust,faeces
disgust,falsify
disgust,falsity
disgust,farcical
disgust,fecal
disgust,feces
disgust,filth
disgust,filthy
disgust,flabby
disgust,flatulence
disgust,flea
disgust,fool
disgust,fungus
disgust,fussy
disgust,gaby
disgust,gag
disgust,garbage
disgust,glut
disgust,gluttony
disgust,goo
disgust,gorge
disgust,greedy
disgust,grime
disgust,grimy
disgust,gross
disgust,grotesque
disgust,gruesome
disgust,hairy
disgust,harlot
disgust,heretic
disgust,herpes
disgust,herpesvirus
disgust,hog
disgust,humiliating
disgust,hypocrite
disgust,hypocritical
disgust,idiot
disgust,ignorant
disgust,illiterate
disgust,impolite
disgust,impure
disgust,impurity
disgust,incestuous
disgust,indecent
disgust,ineffectual
disgust,infect
disgust,iniquity
disgust,intoxicated
disgust,john
disgust,kite
disgust,larceny
disgust,latrines
disgust,laughable
disgust,leer
disgust,lemon
disgust,lesser
disgust,lewd
disgust,liar
disgust,lick
disgust,loathing
disgust,loo
disgust,loon
disgust,louse
disgust,lumpy
disgust,lurid
disgust,maggot
disgust,malfeasance
disgust,manure
disgust,materialist
disgust,mess
disgust,messy
disgust,mildew
disgust,mire
disgust,misconduct
disgust,misguided
disgust,mite
disgust,mockery
disgust,monochrome
disgust,muck
disgust,muddy
disgust,musty
disgust,mutilated
disgust,nameless
disgust,nappy
disgust,nausea
disgust,nicotine
disgust,obese
disgust,obscene
disgust,ooze
disgust,outhouse
disgust,parrot
disgust,perverted
disgust,phlegm
disgust,pig
disgust,piles
disgust,pimple
disgust,plagiarism
disgust,poisoning
disgust,pollute
disgust,pollution
disgust,polygamy
disgust,pompous
disgust,porn
disgust,pornography
disgust,pregnancy
disgust,prolong
disgust,prosecution
disgust,prostitute
disgust,pungent
disgust,pus
disgust,quack
disgust,quagmire
disgust,questionable
disgust,rags
disgust,rancid
disgust,rash
disgust,reflux
disgust,repelling
disgust,rogue
disgust,rotting
disgust,rubbish
disgust,saturated
disgust,scrub
disgust,scum
disgust,secretion
disgust,septic
disgust,sewage
disgust,sewerage
disgust,shabby
disgust,shameless
disgust,sinning
disgust,slimy
disgust,slop
disgust,sloppy
disgust,sloth
disgust,sludge
disgust,slug
disgust,slum
disgust,smelling
disgust,soil
disgust,soiled
disgust,soot
disgust,sour
disgust,speck
disgust,spoil
disgust,spurious
disgust,squirm
disgust,stain
disgust,stink
disgust,stinking
disgust,stools
disgust,sty
disgust,swig
disgust,swine
disgust,tasteless
disgust,termite
disgust,tetanus
disgust,theism
disgust,toad
disgust,toilet
disgust,toxic
disgust,trashy
disgust,ugly
disgust,unclean
disgust,unconscionable
disgust,unfaithful
disgust,unmanageable
disgust,unsatisfactory
disgust,unsightly
disgust,untidy
disgust,unwashed
disgust,unworthy
disgust,vacuous
disgust,vulgar
disgust,wart
disgust,waste
disgust,weird
disgust,whore
disgust,wickedness
disgust,withered
negative,aberration
negative,aberration
negative,abject
